applicant_id,first_name,last_name,email,phone,university,gpa,country,timezone,application_date,submission_time,submission_duration_min,position_applied,years_experience,technical_skills_count,soft_skills_count,resume_file_size_kb,device_type,ip_address,referral_source,email_domain,is_fraudulent,fraud_type,application_datetime,email_username_length,has_suspicious_domain,name_length_ratio,suspicious_ip,submission_speed,application_hour,is_night_hour
APP_000952,John,Brown,john.brown158@outlook.com,+1-548-564-1852,Community College,3.75,India,CST,2024-02-24,10:00:00,42,Business Analyst Intern,1,3,3,342,Mac Safari,192.168.66.28,Job Portal,outlook.com,False,,2024-02-24 10:00:00,13,0,0.45,0,14.0,10,0
APP_001478,David,Miller,david.miller362@yahoo.com,+1-630-928-8012,Liberal Arts College,3.12,India,EST,2024-06-20,16:00:00,83,Data Science Intern,3,4,2,387,Mobile iOS,192.168.249.121,Job Portal,yahoo.com,False,,2024-06-20 16:00:00,15,0,0.55,0,20.75,16,0
APP_001057,Chris,Miller,chris.miller638@company.com,+1-982-907-1998,Liberal Arts College,3.41,Brazil,IST,2024-05-15,17:00:00,119,Marketing Intern,0,5,4,409,Mac Safari,192.168.227.35,Job Portal,company.com,False,,2024-05-15 17:00:00,15,0,0.55,0,23.8,17,0
APP_001278,Lisa,Garcia,lisa.garcia212@yahoo.com,+1-305-308-2228,Community College,3.14,USA,CET,2024-02-15,11:00:00,102,Marketing Intern,2,5,3,360,Mac Safari,192.168.124.31,Job Portal,yahoo.com,False,,2024-02-15 11:00:00,14,0,0.5,0,20.4,11,0
APP_001272,Jane,Brown,jane.brown326@hotmail.com,+1-274-508-9245,Liberal Arts College,3.33,UK,IST,2024-01-05,11:00:00,76,Research Assistant,1,3,3,75,Windows Firefox,192.168.211.42,LinkedIn,hotmail.com,False,,2024-01-05 11:00:00,13,0,0.45,0,25.333333333333332,11,0
APP_000672,John,Miller,john.miller389@gmail.com,+1-415-570-9773,Tech Institute,3.53,Germany,CST,2024-05-21,10:00:00,103,Software Developer Intern,2,5,4,167,Windows Chrome,192.168.133.75,LinkedIn,gmail.com,False,,2024-05-21 10:00:00,14,0,0.5,0,20.6,10,0
APP_000155,Mike,Brown,mike.brown296@yahoo.com,+1-339-399-7290,International University,3.56,China,CST,2024-04-25,09:00:00,65,Business Analyst Intern,1,5,3,400,Windows Chrome,192.168.125.126,Job Portal,yahoo.com,False,,2024-04-25 09:00:00,13,0,0.45,0,13.0,9,0
APP_FRAUD_0182,Robert,Davis,robert.davis@synthetic-mail.com,+484-420-312-2183,Online University,3.79,Australia,Unknown,2024-06-29,22:00:00,10,Research Assistant,5,10,7,87,Windows Chrome,192.168.115.21,Direct,synthetic-mail.com,True,synthetic_identity,2024-06-29 22:00:00,12,1,0.55,0,1.0,22,0
APP_000481,Sarah,Garcia,sarah.garcia338@hotmail.com,+1-970-933-9898,Liberal Arts College,3.59,Canada,CET,2024-06-23,13:00:00,44,Data Science Intern,2,4,3,471,Mac Safari,192.168.219.89,Job Portal,hotmail.com,False,,2024-06-23 13:00:00,15,0,0.55,0,11.0,13,0
APP_FRAUD_0169,Jane,Williamsovich,jane.williams7595@company.com,+263-139-923-4868,State University,3.78,India,UTC,2024-01-11,17:00:00,3,Business Analyst Intern,8,8,7,45,Automated Script,10.0.178.1,,company.com,True,duplicate_submission,2024-01-11 17:00:00,17,0,0.85,1,0.375,17,0
APP_FRAUD_0040,Jane,Wilson,jane.wilson@synthetic-mail.com,+791-643-660-3231,State University,3.85,,Unknown,2024-04-02,10:00:00,8,Research Assistant,6,7,5,77,Windows Chrome,192.168.18.156,,synthetic-mail.com,True,synthetic_identity,2024-04-02 10:00:00,11,1,0.5,0,1.1428571428571428,10,0
APP_000847,Lisa,Brown,lisa.brown768@hotmail.com,+1-995-920-8392,Tech Institute,3.66,UK,IST,2024-04-30,09:00:00,61,Business Analyst Intern,0,5,2,55,Windows Firefox,192.168.142.176,LinkedIn,hotmail.com,False,,2024-04-30 09:00:00,13,0,0.45,0,12.2,9,0
APP_FRAUD_0134,John,Smith,john.smith@synthetic-mail.com,+730-737-390-6535,Online University,3.92,Canada,UTC,2024-01-14,02:00:00,9,Data Science Intern,6,7,5,44,Windows Chrome,192.168.4.120,,synthetic-mail.com,True,synthetic_identity,2024-01-14 02:00:00,10,1,0.45,0,1.2857142857142858,2,1
APP_000663,Jane,Johnson,jane.johnson683@hotmail.com,+1-812-240-9844,International University,3.42,China,EST,2024-02-22,17:00:00,85,Software Developer Intern,0,2,3,476,Mac Safari,192.168.8.211,University,hotmail.com,False,,2024-02-22 17:00:00,15,0,0.55,0,42.5,17,0
APP_001433,David,Miller,david.miller824@hotmail.com,+1-397-474-3848,Online University,3.52,Australia,GMT,2024-01-02,11:00:00,53,Data Science Intern,1,4,2,273,Mobile iOS,192.168.110.193,Job Portal,hotmail.com,False,,2024-01-02 11:00:00,15,0,0.55,0,13.25,11,0
APP_001318,Chris,Williams,chris.williams224@company.com,+1-410-786-7794,Tech Institute,3.91,Germany,CET,2024-06-02,09:00:00,69,Marketing Intern,2,3,4,313,Mobile iOS,192.168.193.178,Job Portal,company.com,False,,2024-06-02 09:00:00,17,0,0.65,0,23.0,9,0
APP_001222,Jane,Smith,jane.smith58@outlook.com,+1-999-445-2233,State University,3.01,Canada,EST,2024-05-24,12:00:00,40,Business Analyst Intern,2,5,4,365,Windows Firefox,192.168.96.80,University,outlook.com,False,,2024-05-24 12:00:00,12,0,0.45,0,8.0,12,0
APP_FRAUD_0274,Pieoco,Unejerev,675962@spam.net,+185-766-997-4805,Liberal Arts College,3.67,China,UTC,2024-04-19,00:04:00,1,Software Developer Intern,5,6,7,84,Automated Script,10.0.123.1,Direct,spam.net,True,rapid_fire,2024-04-19 00:04:00,6,1,0.7,1,0.16666666666666666,0,1
APP_000369,Lisa,Brown,lisa.brown514@company.com,+1-576-889-2075,Tech Institute,3.48,India,GMT,2024-05-16,17:00:00,57,Research Assistant,2,2,2,250,Mobile iOS,192.168.159.230,LinkedIn,company.com,False,,2024-05-16 17:00:00,13,0,0.45,0,28.5,17,0
APP_000712,Mike,Garcia,mike.garcia292@hotmail.com,+1-332-481-5375,Community College,3.29,USA,GMT,2024-02-23,09:00:00,120,Business Analyst Intern,0,4,2,163,Mobile iOS,192.168.169.58,University,hotmail.com,False,,2024-02-23 09:00:00,14,0,0.5,0,30.0,9,0
APP_000572,Jane,Smith,jane.smith217@company.com,+1-475-287-1735,International University,3.35,USA,CST,2024-02-18,17:00:00,45,Research Assistant,1,2,2,211,Windows Chrome,192.168.62.24,Company Website,company.com,False,,2024-02-18 17:00:00,13,0,0.45,0,22.5,17,0
APP_001542,Sarah,Smith,sarah.smith810@yahoo.com,+1-233-929-6405,Online University,2.81,Germany,EST,2024-04-21,16:00:00,27,Business Analyst Intern,0,3,2,396,Windows Firefox,192.168.86.181,Job Portal,yahoo.com,False,,2024-04-21 16:00:00,14,0,0.5,0,9.0,16,0
APP_001197,Lisa,Miller,lisa.miller542@hotmail.com,+1-784-670-4267,Liberal Arts College,2.95,India,GMT,2024-01-31,14:00:00,94,Marketing Intern,0,3,2,220,Windows Firefox,192.168.180.60,Job Portal,hotmail.com,False,,2024-01-31 14:00:00,14,0,0.5,0,31.333333333333332,14,0
APP_001070,David,Smith,david.smith624@company.com,+1-817-688-6476,International University,3.03,Brazil,PST,2024-04-21,13:00:00,42,Business Analyst Intern,0,2,3,77,Mac Safari,192.168.37.208,Company Website,company.com,False,,2024-04-21 13:00:00,14,0,0.5,0,21.0,13,0
APP_FRAUD_0224,User,User,user121@invalid.com,+442-557-369-1341,Online Degree Mill,3.7,UK,UTC,2024-02-09,10:00:00,7,Data Science Intern,2,7,6,72,Unknown Browser,192.168.151.57,Direct,invalid.com,True,inconsistent_data,2024-02-09 10:00:00,7,0,0.4,0,1.0,10,0
APP_001543,Lisa,Johnson,lisa.johnson693@gmail.com,+1-714-552-2481,Online University,3.34,China,PST,2024-03-12,12:00:00,119,Marketing Intern,1,3,2,124,Windows Chrome,192.168.79.95,LinkedIn,gmail.com,False,,2024-03-12 12:00:00,15,0,0.55,0,39.666666666666664,12,0
APP_000321,Emily,Miller,emily.miller939@hotmail.com,+1-747-369-7382,Tech Institute,3.3,India,PST,2024-03-12,09:00:00,63,Business Analyst Intern,3,2,3,411,Mobile iOS,192.168.161.220,Company Website,hotmail.com,False,,2024-03-12 09:00:00,15,0,0.55,0,31.5,9,0
APP_000175,Sarah,Brown,sarah.brown378@company.com,+1-619-224-4817,International University,3.18,Australia,PST,2024-05-19,12:00:00,39,Marketing Intern,1,2,3,50,Windows Chrome,192.168.239.195,Job Portal,company.com,False,,2024-05-19 12:00:00,14,0,0.5,0,19.5,12,0
APP_000979,Lisa,Garcia,lisa.garcia866@yahoo.com,+1-858-744-6214,Online University,2.76,China,CST,2024-05-12,12:00:00,83,Business Analyst Intern,4,2,3,379,Windows Chrome,192.168.203.48,LinkedIn,yahoo.com,False,,2024-05-12 12:00:00,14,0,0.5,0,41.5,12,0
APP_001675,Lisa,Brown,lisa.brown315@outlook.com,+1-353-724-8469,Tech Institute,3.6,Germany,CST,2024-06-21,14:00:00,73,Software Developer Intern,1,5,4,345,Windows Firefox,192.168.119.54,Company Website,outlook.com,False,,2024-06-21 14:00:00,13,0,0.45,0,14.6,14,0
APP_001342,Mike,Smith,mike.smith88@outlook.com,+1-302-738-8055,International University,3.3,Germany,PST,2024-06-09,09:00:00,77,Marketing Intern,2,5,2,437,Mobile iOS,192.168.105.196,Company Website,outlook.com,False,,2024-06-09 09:00:00,12,0,0.45,0,15.4,9,0
APP_001149,David,Brown,david.brown213@gmail.com,+1-959-909-7492,International University,3.53,USA,CST,2024-02-29,16:00:00,111,Data Science Intern,2,2,4,455,Mobile iOS,192.168.130.231,Company Website,gmail.com,False,,2024-02-29 16:00:00,14,0,0.5,0,55.5,16,0
APP_000057,Lisa,Jones,lisa.jones147@yahoo.com,+1-676-494-9955,Tech Institute,3.42,Australia,CET,2024-03-06,16:00:00,52,Data Science Intern,3,5,3,350,Windows Chrome,192.168.231.77,Job Portal,yahoo.com,False,,2024-03-06 16:00:00,13,0,0.45,0,10.4,16,0
APP_000354,John,Johnson,john.johnson648@gmail.com,+1-308-316-9145,International University,3.02,Canada,EST,2024-04-26,11:00:00,95,Business Analyst Intern,3,3,2,461,Windows Chrome,192.168.210.52,Job Portal,gmail.com,False,,2024-04-26 11:00:00,15,0,0.55,0,31.666666666666668,11,0
APP_000309,Jane,Brown,jane.brown468@gmail.com,+1-596-728-1807,Tech Institute,3.43,UK,IST,2024-05-17,15:00:00,114,Marketing Intern,2,5,3,205,Windows Chrome,192.168.143.199,Company Website,gmail.com,False,,2024-05-17 15:00:00,13,0,0.45,0,22.8,15,0
APP_000967,Sarah,Williams,sarah.williams938@outlook.com,+1-368-894-2665,State University,3.26,India,GMT,2024-05-19,10:00:00,79,Business Analyst Intern,1,3,2,244,Windows Chrome,192.168.53.29,LinkedIn,outlook.com,False,,2024-05-19 10:00:00,17,0,0.65,0,26.333333333333332,10,0
APP_FRAUD_0167,Admin,User,admin595@invalid.com,+350-714-540-9272,No University,1.35,Brazil,Unknown,2024-02-04,01:00:00,8,Data Science Intern,4,10,8,91,Windows Chrome,192.168.202.39,Direct,invalid.com,True,inconsistent_data,2024-02-04 01:00:00,8,0,0.45,0,0.8,1,1
APP_001245,Emily,Smith,emily.smith563@gmail.com,+1-778-218-5699,Online University,3.41,Brazil,EST,2024-06-09,11:00:00,120,Research Assistant,0,2,2,81,Windows Firefox,192.168.89.119,LinkedIn,gmail.com,False,,2024-06-09 11:00:00,14,0,0.5,0,60.0,11,0
APP_000001,Jane,Smith,jane.smith760@hotmail.com,+1-632-232-1488,State University,3.55,UK,PST,2024-02-05,10:00:00,106,Software Developer Intern,1,3,4,358,Windows Chrome,192.168.152.7,LinkedIn,hotmail.com,False,,2024-02-05 10:00:00,13,0,0.45,0,35.333333333333336,10,0
APP_000038,Emily,Miller,emily.miller265@hotmail.com,+1-395-287-4954,Online University,2.61,Canada,IST,2024-06-28,13:00:00,91,Research Assistant,2,5,4,438,Windows Chrome,192.168.133.62,Job Portal,hotmail.com,False,,2024-06-28 13:00:00,15,0,0.55,0,18.2,13,0
APP_001467,David,Williams,david.williams455@gmail.com,+1-428-628-2132,Liberal Arts College,3.13,India,GMT,2024-03-22,11:00:00,76,Business Analyst Intern,2,2,2,233,Mobile iOS,192.168.24.57,University,gmail.com,False,,2024-03-22 11:00:00,17,0,0.65,0,38.0,11,0
APP_001115,Mike,Johnson,mike.johnson377@company.com,+1-883-471-9920,International University,2.84,India,CST,2024-02-16,15:00:00,35,Software Developer Intern,2,3,2,262,Windows Firefox,192.168.14.210,University,company.com,False,,2024-02-16 15:00:00,15,0,0.55,0,11.666666666666666,15,0
APP_000844,Sarah,Smith,sarah.smith17@gmail.com,+1-459-663-2948,Community College,3.26,Canada,EST,2024-02-23,11:00:00,119,Marketing Intern,1,5,2,407,Windows Chrome,192.168.18.153,Company Website,gmail.com,False,,2024-02-23 11:00:00,13,0,0.5,0,23.8,11,0
APP_000306,Mike,Johnson,mike.johnson27@company.com,+1-903-226-6886,State University,3.6,Canada,IST,2024-05-25,12:00:00,96,Research Assistant,1,3,4,483,Mac Safari,192.168.60.155,Job Portal,company.com,False,,2024-05-25 12:00:00,14,0,0.55,0,32.0,12,0
APP_001077,David,Jones,david.jones729@hotmail.com,+1-807-768-4495,Community College,3.41,Canada,PST,2024-06-14,11:00:00,92,Marketing Intern,1,3,4,181,Mobile iOS,192.168.106.72,Job Portal,hotmail.com,False,,2024-06-14 11:00:00,14,0,0.5,0,30.666666666666668,11,0
APP_000055,Emily,Garcia,emily.garcia736@outlook.com,+1-964-292-8110,State University,3.48,USA,IST,2024-01-18,12:00:00,100,Data Science Intern,1,5,2,405,Windows Firefox,192.168.59.77,University,outlook.com,False,,2024-01-18 12:00:00,15,0,0.55,0,20.0,12,0
APP_001427,Chris,Garcia,chris.garcia538@hotmail.com,+1-254-616-9977,Online University,3.07,Brazil,CST,2024-02-02,14:00:00,117,Data Science Intern,1,3,3,470,Mobile iOS,192.168.215.149,LinkedIn,hotmail.com,False,,2024-02-02 14:00:00,15,0,0.55,0,39.0,14,0
APP_FRAUD_0007,User,Test,user824@invalid.com,+307-449-502-6006,No University,3.69,Multiple,Unknown,2024-05-30,08:00:00,2,Business Analyst Intern,10,10,6,57,Windows Chrome,192.168.70.39,Unknown,invalid.com,True,inconsistent_data,2024-05-30 08:00:00,7,0,0.4,0,0.2,8,0
APP_001243,Mike,Johnson,mike.johnson669@yahoo.com,+1-234-743-6679,International University,3.24,Australia,IST,2024-03-14,09:00:00,39,Data Science Intern,2,5,3,402,Mobile iOS,192.168.37.84,LinkedIn,yahoo.com,False,,2024-03-14 09:00:00,15,0,0.55,0,7.8,9,0
APP_000765,Lisa,Johnson,lisa.johnson606@outlook.com,+1-731-883-7268,State University,3.25,Canada,EST,2024-05-04,17:00:00,97,Business Analyst Intern,0,2,4,479,Mobile iOS,192.168.156.204,University,outlook.com,False,,2024-05-04 17:00:00,15,0,0.55,0,48.5,17,0
APP_001372,Sarah,Garcia,sarah.garcia187@gmail.com,+1-393-433-3870,International University,3.41,India,CST,2024-06-25,09:00:00,28,Marketing Intern,2,4,2,158,Mobile iOS,192.168.158.247,Company Website,gmail.com,False,,2024-06-25 09:00:00,15,0,0.55,0,7.0,9,0
APP_000930,Sarah,Garcia,sarah.garcia718@company.com,+1-730-384-9831,Tech Institute,3.49,India,IST,2024-05-02,15:00:00,103,Software Developer Intern,1,3,2,310,Mac Safari,192.168.14.220,University,company.com,False,,2024-05-02 15:00:00,15,0,0.55,0,34.333333333333336,15,0
APP_001414,David,Garcia,david.garcia85@outlook.com,+1-203-544-1215,Tech Institute,3.77,Canada,CET,2024-06-05,10:00:00,74,Software Developer Intern,1,2,4,390,Windows Chrome,192.168.114.25,Job Portal,outlook.com,False,,2024-06-05 10:00:00,14,0,0.55,0,37.0,10,0
APP_001402,Chris,Johnson,chris.johnson538@gmail.com,+1-443-807-7539,Online University,3.5,China,EST,2024-06-24,16:00:00,71,Data Science Intern,0,3,2,373,Windows Chrome,192.168.39.202,University,gmail.com,False,,2024-06-24 16:00:00,16,0,0.6,0,23.666666666666668,16,0
APP_000328,Jane,Brown,jane.brown318@outlook.com,+1-572-601-4004,Online University,4.17,Australia,PST,2024-02-27,11:00:00,98,Marketing Intern,1,4,3,299,Windows Firefox,192.168.234.8,University,outlook.com,False,,2024-02-27 11:00:00,13,0,0.45,0,24.5,11,0
APP_001572,Sarah,Brown,sarah.brown831@gmail.com,+1-464-300-4406,Online University,3.37,India,CET,2024-05-18,15:00:00,49,Business Analyst Intern,0,4,3,169,Windows Firefox,192.168.92.25,Company Website,gmail.com,False,,2024-05-18 15:00:00,14,0,0.5,0,12.25,15,0
APP_001639,Chris,Johnson,chris.johnson427@hotmail.com,+1-966-604-1041,Community College,3.75,UK,IST,2024-04-04,15:00:00,81,Business Analyst Intern,1,2,3,475,Windows Firefox,192.168.74.88,University,hotmail.com,False,,2024-04-04 15:00:00,16,0,0.6,0,40.5,15,0
APP_000697,David,Johnson,david.johnson479@hotmail.com,+1-800-530-7099,International University,4.0,USA,EST,2024-05-12,11:00:00,80,Research Assistant,1,2,3,409,Mac Safari,192.168.120.27,Company Website,hotmail.com,False,,2024-05-12 11:00:00,16,0,0.6,0,40.0,11,0
APP_001060,John,Garcia,john.garcia592@company.com,+1-389-435-3879,State University,2.63,UK,PST,2024-02-07,10:00:00,25,Data Science Intern,1,2,4,317,Windows Chrome,192.168.4.99,Job Portal,company.com,False,,2024-02-07 10:00:00,14,0,0.5,0,12.5,10,0
APP_000638,Chris,Jones,chris.jones59@company.com,+1-546-631-5274,Tech Institute,3.76,India,IST,2024-04-30,13:00:00,103,Marketing Intern,1,2,2,154,Windows Chrome,192.168.9.141,Company Website,company.com,False,,2024-04-30 13:00:00,13,0,0.5,0,51.5,13,0
APP_FRAUD_0252,Wcolrt,Xhamfipk,936928@spam.net,+38-462-986-2968,Tech Institute,3.92,USA,UTC,2024-06-24,00:00:00,5,Research Assistant,6,7,8,46,Automated Script,10.0.210.1,,spam.net,True,rapid_fire,2024-06-24 00:00:00,6,1,0.7,1,0.7142857142857143,0,1
APP_000176,David,Smith,david.smith211@company.com,+1-244-437-9515,Community College,3.49,UK,GMT,2024-05-05,09:00:00,38,Marketing Intern,2,5,4,93,Windows Firefox,192.168.24.149,University,company.com,False,,2024-05-05 09:00:00,14,0,0.5,0,7.6,9,0
APP_000564,Lisa,Miller,lisa.miller69@gmail.com,+1-330-386-7308,Liberal Arts College,3.49,Brazil,CET,2024-03-12,11:00:00,31,Marketing Intern,0,5,3,296,Windows Firefox,192.168.255.178,Job Portal,gmail.com,False,,2024-03-12 11:00:00,13,0,0.5,0,6.2,11,0
APP_000395,Lisa,Johnson,lisa.johnson301@outlook.com,+1-982-232-8051,State University,3.38,Australia,IST,2024-03-07,17:00:00,63,Research Assistant,0,5,3,486,Windows Chrome,192.168.244.97,Job Portal,outlook.com,False,,2024-03-07 17:00:00,15,0,0.55,0,12.6,17,0
APP_001638,Emily,Garcia,emily.garcia44@yahoo.com,+1-220-889-9144,Community College,3.13,India,CST,2024-03-23,12:00:00,91,Marketing Intern,2,4,4,121,Mac Safari,192.168.221.23,LinkedIn,yahoo.com,False,,2024-03-23 12:00:00,14,0,0.55,0,22.75,12,0
APP_001254,Sarah,Jones,sarah.jones564@gmail.com,+1-514-430-6527,Online University,4.28,China,GMT,2024-03-04,09:00:00,105,Business Analyst Intern,2,4,4,497,Mobile iOS,192.168.60.222,LinkedIn,gmail.com,False,,2024-03-04 09:00:00,14,0,0.5,0,26.25,9,0
APP_000267,Mike,Brown,mike.brown435@yahoo.com,+1-384-785-3148,International University,3.38,Brazil,CET,2024-04-05,14:00:00,71,Software Developer Intern,0,2,4,188,Windows Firefox,192.168.116.206,LinkedIn,yahoo.com,False,,2024-04-05 14:00:00,13,0,0.45,0,35.5,14,0
APP_000216,John,Jones,john.jones509@yahoo.com,+1-313-787-9095,Tech Institute,3.05,Australia,CST,2024-03-01,09:00:00,21,Data Science Intern,0,2,4,420,Windows Chrome,192.168.233.26,Company Website,yahoo.com,False,,2024-03-01 09:00:00,13,0,0.45,0,10.5,9,0
APP_FRAUD_0241,Bbpdxd,Kphuflhl,974903@temp-mail.org,+289-354-919-2425,Community College,3.72,,UTC,2024-01-12,00:02:00,2,Research Assistant,6,9,7,60,Automated Script,10.0.22.1,Direct,temp-mail.org,True,rapid_fire,2024-01-12 00:02:00,6,1,0.7,1,0.2222222222222222,0,1
APP_000921,Chris,Garcia,chris.garcia863@company.com,+1-450-532-1750,Liberal Arts College,3.36,Germany,EST,2024-04-07,16:00:00,99,Marketing Intern,0,5,2,322,Mac Safari,192.168.228.86,Job Portal,company.com,False,,2024-04-07 16:00:00,15,0,0.55,0,19.8,16,0
APP_000957,Sarah,Johnson,sarah.johnson912@yahoo.com,+1-640-613-1897,Community College,3.59,India,PST,2024-02-27,13:00:00,119,Business Analyst Intern,2,2,4,292,Mac Safari,192.168.199.40,Job Portal,yahoo.com,False,,2024-02-27 13:00:00,16,0,0.6,0,59.5,13,0
APP_000478,Sarah,Johnson,sarah.johnson917@yahoo.com,+1-586-785-3575,Liberal Arts College,3.38,Australia,PST,2024-04-11,12:00:00,59,Marketing Intern,2,2,2,434,Mobile iOS,192.168.228.22,Company Website,yahoo.com,False,,2024-04-11 12:00:00,16,0,0.6,0,29.5,12,0
APP_000430,David,Smith,david.smith129@yahoo.com,+1-227-414-8882,Online University,3.23,USA,PST,2024-01-29,09:00:00,109,Software Developer Intern,2,3,3,481,Mac Safari,192.168.220.161,LinkedIn,yahoo.com,False,,2024-01-29 09:00:00,14,0,0.5,0,36.333333333333336,9,0
APP_001276,Mike,Brown,mike.brown205@company.com,+1-463-995-1144,Liberal Arts College,2.92,Brazil,CET,2024-01-22,14:00:00,96,Software Developer Intern,0,4,3,280,Mobile iOS,192.168.110.15,Job Portal,company.com,False,,2024-01-22 14:00:00,13,0,0.45,0,24.0,14,0
APP_001658,Emily,Smith,emily.smith219@outlook.com,+1-259-411-9845,State University,3.29,Australia,PST,2024-05-10,09:00:00,107,Business Analyst Intern,1,3,3,478,Windows Firefox,192.168.37.244,Job Portal,outlook.com,False,,2024-05-10 09:00:00,14,0,0.5,0,35.666666666666664,9,0
APP_000106,Chris,Miller,chris.miller631@outlook.com,+1-727-678-9171,Liberal Arts College,3.57,UK,PST,2024-03-24,14:00:00,44,Research Assistant,2,2,2,251,Mac Safari,192.168.128.130,Job Portal,outlook.com,False,,2024-03-24 14:00:00,15,0,0.55,0,22.0,14,0
APP_000741,Mike,Smith,mike.smith658@outlook.com,+1-724-582-1265,International University,3.62,Brazil,GMT,2024-05-04,09:00:00,87,Research Assistant,1,2,4,497,Windows Chrome,192.168.234.205,Company Website,outlook.com,False,,2024-05-04 09:00:00,13,0,0.45,0,43.5,9,0
APP_FRAUD_0263,Chris,Millersen,chris.miller6318@outlook.com,+266-747-880-2399,State University,3.9,,Unknown,2024-01-28,12:00:00,5,Software Developer Intern,6,7,7,91,Automated Script,10.0.87.1,Direct,outlook.com,True,duplicate_submission,2024-01-28 12:00:00,16,0,0.7,1,0.7142857142857143,12,0
APP_001363,Emily,Brown,emily.brown416@yahoo.com,+1-831-706-1857,Liberal Arts College,3.99,China,IST,2024-06-24,14:00:00,39,Research Assistant,1,5,2,170,Windows Chrome,192.168.127.249,Job Portal,yahoo.com,False,,2024-06-24 14:00:00,14,0,0.5,0,7.8,14,0
APP_FRAUD_0071,John,Johnson,john.johnson@synthetic-mail.com,+429-416-371-6905,Tech Institute,4.01,Brazil,UTC,2024-01-10,01:00:00,8,Research Assistant,5,9,5,30,Unknown Browser,192.168.30.121,Direct,synthetic-mail.com,True,synthetic_identity,2024-01-10 01:00:00,12,1,0.55,0,0.8888888888888888,1,1
APP_000455,John,Johnson,john.johnson246@company.com,+1-262-525-8615,International University,3.59,UK,GMT,2024-05-10,17:00:00,69,Research Assistant,3,2,3,64,Windows Chrome,192.168.69.105,LinkedIn,company.com,False,,2024-05-10 17:00:00,15,0,0.55,0,34.5,17,0
APP_000929,David,Williams,david.williams267@company.com,+1-991-748-8616,State University,3.82,UK,CET,2024-01-06,12:00:00,71,Business Analyst Intern,1,2,4,114,Windows Firefox,192.168.97.231,University,company.com,False,,2024-01-06 12:00:00,17,0,0.65,0,35.5,12,0
APP_001139,Sarah,Smith,sarah.smith603@outlook.com,+1-312-850-6867,Tech Institute,3.6,Canada,IST,2024-04-19,11:00:00,79,Business Analyst Intern,0,5,2,214,Mobile iOS,192.168.21.53,University,outlook.com,False,,2024-04-19 11:00:00,14,0,0.5,0,15.8,11,0
APP_000135,Mike,Jones,mike.jones658@gmail.com,+1-340-845-4791,State University,3.27,USA,EST,2024-06-20,09:00:00,117,Software Developer Intern,1,2,2,308,Windows Chrome,192.168.106.117,Company Website,gmail.com,False,,2024-06-20 09:00:00,13,0,0.45,0,58.5,9,0
APP_000399,Jane,Miller,jane.miller313@gmail.com,+1-873-632-9433,Community College,3.39,Germany,PST,2024-01-06,17:00:00,61,Marketing Intern,2,2,4,290,Windows Chrome,192.168.118.151,University,gmail.com,False,,2024-01-06 17:00:00,14,0,0.5,0,30.5,17,0
APP_001146,John,Miller,john.miller29@yahoo.com,+1-602-564-9663,Online University,3.92,Germany,EST,2024-02-04,10:00:00,46,Business Analyst Intern,2,5,2,219,Mobile iOS,192.168.86.150,Company Website,yahoo.com,False,,2024-02-04 10:00:00,13,0,0.5,0,9.2,10,0
APP_001163,Emily,Jones,emily.jones700@outlook.com,+1-463-838-3976,Community College,3.4,Germany,EST,2024-06-05,14:00:00,44,Research Assistant,2,3,2,499,Mobile iOS,192.168.128.154,Company Website,outlook.com,False,,2024-06-05 14:00:00,14,0,0.5,0,14.666666666666666,14,0
APP_001148,Jane,Johnson,jane.johnson957@company.com,+1-617-361-3223,State University,3.15,Germany,EST,2024-02-22,13:00:00,43,Software Developer Intern,2,3,3,284,Mac Safari,192.168.213.75,LinkedIn,company.com,False,,2024-02-22 13:00:00,15,0,0.55,0,14.333333333333334,13,0
APP_000009,Jane,Williams,jane.williams900@hotmail.com,+1-270-978-9727,Tech Institute,3.1,UK,EST,2024-03-02,10:00:00,30,Software Developer Intern,1,5,4,134,Mobile iOS,192.168.209.68,Job Portal,hotmail.com,False,,2024-03-02 10:00:00,16,0,0.6,0,6.0,10,0
APP_000372,David,Johnson,david.johnson809@hotmail.com,+1-561-491-8469,Tech Institute,3.21,UK,GMT,2024-04-05,13:00:00,118,Business Analyst Intern,1,3,4,324,Windows Chrome,192.168.38.74,LinkedIn,hotmail.com,False,,2024-04-05 13:00:00,16,0,0.6,0,39.333333333333336,13,0
APP_000730,Sarah,Johnson,sarah.johnson250@company.com,+1-849-274-4218,Community College,3.79,Australia,GMT,2024-01-26,17:00:00,120,Data Science Intern,2,5,2,293,Windows Chrome,192.168.82.51,University,company.com,False,,2024-01-26 17:00:00,16,0,0.6,0,24.0,17,0
APP_000054,Lisa,Smith,lisa.smith539@outlook.com,+1-680-471-6546,International University,3.97,USA,CET,2024-02-06,15:00:00,103,Research Assistant,1,2,3,486,Mac Safari,192.168.20.173,Job Portal,outlook.com,False,,2024-02-06 15:00:00,13,0,0.45,0,51.5,15,0
APP_000229,Lisa,Jones,lisa.jones585@outlook.com,+1-348-254-1927,Tech Institute,3.37,Canada,GMT,2024-01-04,17:00:00,33,Marketing Intern,0,3,3,399,Windows Chrome,192.168.98.65,LinkedIn,outlook.com,False,,2024-01-04 17:00:00,13,0,0.45,0,11.0,17,0
